16 0 0 0 1 0.5107 0.004  0.004  0.16702 0.4972
16 0 0 0 2 0.9002 0.0101 0.0101 0.16702 0.4972
16 0 0 1 1 0.5517 0.0026 0.0026 0.16702 0.4972
16 0 0 1 2 0.6845 0.0049 0.0049 0.16702 0.4972
16 1 1 0 1 0.6933 0.0033 0.0033 0.16702 0.4972
16 1 1 0 2 0.7868 0.0116 0.0116 0.16702 0.4972
